cycle_rounded,size,volume_L,chaetoceros,density
2020-11-25T19:00:00Z,175,17.809225,17,0.954561470249267
2020-11-25T20:00:00Z,175,17.809225,18,1.01071214496981
2020-11-25T21:00:00Z,176,17.910992,7,0.390821457571976
2020-11-25T22:00:00Z,175,17.809225,16,0.898410795528722
2020-11-25T23:00:00Z,175,17.809225,11,0.617657421925996
2020-11-26T00:00:00Z,176,17.910992,12,0.669979641551959
2020-11-26T01:00:00Z,176,17.910992,17,0.949137825531941
2020-11-26T02:00:00Z,175,17.809225,9,0.505356072484906
2020-11-26T03:00:00Z,175,17.809225,10,0.561506747205451
2020-11-26T04:00:00Z,175,17.809225,14,0.786109446087632
2020-11-26T05:00:00Z,176,17.910992,6,0.334989820775979
2020-11-26T06:00:00Z,176,17.910992,6,0.334989820775979
2020-11-26T07:00:00Z,176,17.910992,13,0.725811278347955
2020-11-26T08:00:00Z,175,17.809225,9,0.505356072484906
2020-11-26T09:00:00Z,176,17.910992,15,0.837474551939948
2020-11-26T10:00:00Z,176,17.910992,10,0.558316367959966
2020-11-26T11:00:00Z,175,17.809225,11,0.617657421925996
2020-11-26T12:00:00Z,175,17.809225,11,0.617657421925996
2020-11-26T13:00:00Z,175,17.809225,10,0.561506747205451
2020-11-26T14:00:00Z,176,17.910992,32,1.78661237747189
2020-11-26T15:00:00Z,175,17.809225,18,1.01071214496981
2020-11-26T16:00:00Z,175,17.809225,18,1.01071214496981
2020-11-26T17:00:00Z,175,17.809225,6,0.336904048323271
2020-11-26T18:00:00Z,176,17.910992,19,1.06080109912393
2020-11-26T19:00:00Z,175,17.809225,35,1.96527361521908
2020-11-26T20:00:00Z,175,17.809225,13,0.729958771367087
2020-11-26T21:00:00Z,176,17.910992,12,0.669979641551959
2020-11-26T22:00:00Z,175,17.809225,11,0.617657421925996
2020-11-26T23:00:00Z,175,17.809225,7,0.393054723043816
2020-11-27T00:00:00Z,176,17.910992,9,0.502484731163969
2020-11-27T02:00:00Z,175,17.809225,7,0.393054723043816
2020-11-27T03:00:00Z,176,17.910992,14,0.781642915143952
2020-11-27T04:00:00Z,175,17.809225,15,0.842260120808177
2020-11-27T05:00:00Z,176,17.910992,19,1.06080109912393
2020-11-27T06:00:00Z,176,17.910992,15,0.837474551939948
2020-11-27T07:00:00Z,175,17.809225,18,1.01071214496981
2020-11-27T08:00:00Z,176,17.910992,19,1.06080109912393
2020-11-27T09:00:00Z,175,17.809225,20,1.1230134944109
2020-11-27T10:00:00Z,175,17.809225,14,0.786109446087632
2020-11-27T11:00:00Z,176,17.910992,22,1.22829600951192
2020-11-27T12:00:00Z,176,17.910992,11,0.614148004755962
2020-11-27T13:00:00Z,176,17.910992,49,2.73575020300383
2020-11-27T14:00:00Z,175,17.809225,20,1.1230134944109
2020-11-27T15:00:00Z,175,17.809225,21,1.17916416913145
2020-11-27T16:00:00Z,175,17.809225,25,1.40376686801363
2020-11-27T17:00:00Z,175,17.809225,37,2.07757496466017
2020-11-27T18:00:00Z,175,17.809225,24,1.34761619329308
2020-11-27T19:00:00Z,176,17.910992,12,0.669979641551959
2020-11-27T20:00:00Z,176,17.910992,32,1.78661237747189
2020-11-27T21:00:00Z,175,17.809225,45,2.52678036242453
2020-11-27T22:00:00Z,175,17.809225,14,0.786109446087632
2020-11-27T23:00:00Z,176,17.910992,14,0.781642915143952
2020-11-28T00:00:00Z,176,17.910992,15,0.837474551939948
2020-11-28T01:00:00Z,175,17.809225,8,0.449205397764361
2020-11-28T02:00:00Z,175,17.809225,15,0.842260120808177
2020-11-28T03:00:00Z,176,17.910992,8,0.446653094367972
2020-11-28T04:00:00Z,176,17.910992,15,0.837474551939948
2020-11-28T05:00:00Z,175,17.809225,10,0.561506747205451
2020-11-28T06:00:00Z,175,17.809225,14,0.786109446087632
2020-11-28T07:00:00Z,176,17.910992,22,1.22829600951192
2020-11-28T08:00:00Z,175,17.809225,9,0.505356072484906
2020-11-28T09:00:00Z,176,17.910992,17,0.949137825531941
2020-11-28T10:00:00Z,175,17.809225,13,0.729958771367087
2020-11-28T11:00:00Z,175,17.809225,29,1.62836956689581
2020-11-28T12:00:00Z,176,17.910992,33,1.84244401426789
2020-11-28T13:00:00Z,175,17.809225,15,0.842260120808177
2020-11-28T14:00:00Z,176,17.910992,31,1.73078074067589
2020-11-28T15:00:00Z,175,17.809225,23,1.29146551857254
2020-11-28T16:00:00Z,176,17.910992,23,1.28412764630792
2020-11-28T17:00:00Z,175,17.809225,25,1.40376686801363
2020-11-28T18:00:00Z,176,17.910992,37,2.06577056145187
2020-11-28T19:00:00Z,175,17.809225,43,2.41447901298344
2020-11-28T20:00:00Z,176,17.910992,58,3.2382349341678
2020-11-28T21:00:00Z,175,17.809225,34,1.90912294049853
2020-11-28T22:00:00Z,175,17.809225,44,2.47062968770399
2020-11-28T23:00:00Z,176,17.910992,48,2.67991856620783
2020-11-29T00:00:00Z,175,17.809225,24,1.34761619329308
2020-11-29T01:00:00Z,175,17.809225,23,1.29146551857254
2020-11-29T02:00:00Z,176,17.910992,15,0.837474551939948
2020-11-29T03:00:00Z,175,17.809225,7,0.393054723043816
2020-11-29T04:00:00Z,175,17.809225,6,0.336904048323271
2020-11-29T05:00:00Z,176,17.910992,22,1.22829600951192
2020-11-29T06:00:00Z,175,17.809225,22,1.23531484385199
2020-11-29T07:00:00Z,176,17.910992,19,1.06080109912393
2020-11-29T08:00:00Z,175,17.809225,31,1.7406709163369
2020-11-29T09:00:00Z,175,17.809225,24,1.34761619329308
2020-11-29T10:00:00Z,175,17.809225,20,1.1230134944109
2020-11-29T11:00:00Z,176,17.910992,54,3.01490838698381
2020-11-29T12:00:00Z,175,17.809225,34,1.90912294049853
2020-11-29T13:00:00Z,176,17.910992,24,1.33995928310392
2020-11-29T14:00:00Z,175,17.809225,32,1.79682159105744
2020-11-29T15:00:00Z,175,17.809225,48,2.69523238658617
2020-11-29T16:00:00Z,176,17.910992,41,2.28909710863586
2020-11-29T18:00:00Z,175,17.809225,39,2.18987631410126
2020-11-29T19:00:00Z,176,17.910992,44,2.45659201902385
2020-11-29T20:00:00Z,175,17.809225,25,1.40376686801363
2020-11-29T21:00:00Z,175,17.809225,36,2.02142428993962
2020-11-29T22:00:00Z,176,17.910992,60,3.34989820775979
2020-11-29T23:00:00Z,175,17.809225,49,2.75138306130671
2020-11-30T00:00:00Z,176,17.910992,33,1.84244401426789
2020-11-30T01:00:00Z,176,17.910992,16,0.893306188735945
2020-11-30T02:00:00Z,175,17.809225,23,1.29146551857254
2020-11-30T03:00:00Z,176,17.910992,27,1.50745419349191
2020-11-30T04:00:00Z,175,17.809225,39,2.18987631410126
2020-11-30T05:00:00Z,175,17.809225,15,0.842260120808177
2020-11-30T06:00:00Z,176,17.910992,45,2.51242365581985
2020-11-30T07:00:00Z,175,17.809225,22,1.23531484385199
2020-11-30T08:00:00Z,176,17.910992,19,1.06080109912393
2020-11-30T09:00:00Z,175,17.809225,22,1.23531484385199
2020-11-30T10:00:00Z,176,17.910992,42,2.34492874543186
2020-11-30T11:00:00Z,175,17.809225,51,2.8636844107478
2020-11-30T12:00:00Z,176,17.910992,146,8.1514189722155
2020-11-30T13:00:00Z,175,17.809225,71,3.9866979051587
2020-11-30T14:00:00Z,176,17.910992,124,6.92312296270357
2020-11-30T15:00:00Z,175,17.809225,148,8.31029985864068
2020-11-30T16:00:00Z,176,17.910992,83,4.63402585406772
2020-11-30T17:00:00Z,176,17.910992,186,10.3846844440554
2020-11-30T18:00:00Z,175,17.809225,124,6.9626836653476
2020-11-30T19:00:00Z,176,17.910992,110,6.14148004755962
2020-11-30T20:00:00Z,175,17.809225,109,6.12042354453942
2020-11-30T21:00:00Z,175,17.809225,67,3.76209520627652
2020-11-30T22:00:00Z,176,17.910992,127,7.09061787309156
2020-11-30T23:00:00Z,175,17.809225,59,3.31288980851216
2020-12-01T00:00:00Z,176,17.910992,33,1.84244401426789
2020-12-01T01:00:00Z,175,17.809225,36,2.02142428993962
2020-12-01T02:00:00Z,176,17.910992,43,2.40076038222785
2020-12-01T03:00:00Z,175,17.809225,24,1.34761619329308
2020-12-01T04:00:00Z,176,17.910992,43,2.40076038222785
2020-12-01T05:00:00Z,175,17.809225,28,1.57221889217526
2020-12-01T06:00:00Z,175,17.809225,32,1.79682159105744
2020-12-01T07:00:00Z,176,17.910992,73,4.07570948610775
2020-12-01T08:00:00Z,175,17.809225,42,2.3583283382629
2020-12-01T18:00:00Z,175,17.809225,142,7.97339581031741
2020-12-01T19:00:00Z,176,17.910992,88,4.9131840380477
2020-12-01T20:00:00Z,176,17.910992,119,6.64396477872359
2020-12-01T21:00:00Z,175,17.809225,39,2.18987631410126
2020-12-01T22:00:00Z,175,17.809225,35,1.96527361521908
2020-12-01T23:00:00Z,175,17.809225,31,1.7406709163369
2020-12-02T00:00:00Z,175,17.809225,39,2.18987631410126
2020-12-02T01:00:00Z,176,17.910992,10,0.558316367959966
2020-12-02T02:00:00Z,175,17.809225,16,0.898410795528722
2020-12-02T03:00:00Z,176,17.910992,36,2.00993892465588
2020-12-02T04:00:00Z,176,17.910992,21,1.17246437271593
2020-12-02T05:00:00Z,176,17.910992,25,1.39579091989991
2020-12-02T06:00:00Z,176,17.910992,33,1.84244401426789
2020-12-02T07:00:00Z,176,17.910992,21,1.17246437271593
2020-12-02T08:00:00Z,176,17.910992,48,2.67991856620783
2020-12-02T09:00:00Z,176,17.910992,32,1.78661237747189
2020-12-02T10:00:00Z,175,17.809225,37,2.07757496466017
2020-12-02T11:00:00Z,175,17.809225,52,2.91983508546835
2020-12-02T12:00:00Z,175,17.809225,153,8.5910532322434
2020-12-02T13:00:00Z,176,17.910992,141,7.87226078823552
2020-12-02T14:00:00Z,175,17.809225,105,5.89582084565724
2020-12-02T15:00:00Z,176,17.910992,172,9.60304152891141
2020-12-02T16:00:00Z,175,17.809225,114,6.40117691814214
2020-12-02T17:00:00Z,175,17.809225,109,6.12042354453942
2020-12-02T18:00:00Z,176,17.910992,75,4.18737275969974
2020-12-02T19:00:00Z,175,17.809225,62,3.4813418326738
2020-12-02T20:00:00Z,175,17.809225,25,1.40376686801363
2020-12-02T21:00:00Z,176,17.910992,35,1.95410728785988
2020-12-02T22:00:00Z,176,17.910992,37,2.06577056145187
2020-12-02T23:00:00Z,175,17.809225,34,1.90912294049853
2020-12-03T00:00:00Z,175,17.809225,26,1.45991754273417
2020-12-03T01:00:00Z,176,17.910992,17,0.949137825531941
2020-12-03T02:00:00Z,176,17.910992,17,0.949137825531941
2020-12-03T03:00:00Z,175,17.809225,19,1.06686281969036
2020-12-03T04:00:00Z,176,17.910992,12,0.669979641551959
2020-12-03T05:00:00Z,176,17.910992,18,1.00496946232794
2020-12-03T06:00:00Z,175,17.809225,19,1.06686281969036
2020-12-03T07:00:00Z,176,17.910992,15,0.837474551939948
2020-12-03T08:00:00Z,175,17.809225,15,0.842260120808177
2020-12-03T09:00:00Z,176,17.910992,23,1.28412764630792
2020-12-03T10:00:00Z,175,17.809225,39,2.18987631410126
2020-12-03T11:00:00Z,176,17.910992,54,3.01490838698381
2020-12-03T12:00:00Z,175,17.809225,51,2.8636844107478
2020-12-03T13:00:00Z,176,17.910992,67,3.74071966533177
2020-12-03T14:00:00Z,175,17.809225,93,5.2220127490107
2020-12-03T15:00:00Z,176,17.910992,196,10.9430008120153
2020-12-03T16:00:00Z,175,17.809225,105,5.89582084565724
2020-12-03T17:00:00Z,175,17.809225,64,3.59364318211489
2020-12-03T18:00:00Z,176,17.910992,36,2.00993892465588
2020-12-03T19:00:00Z,175,17.809225,29,1.62836956689581
2020-12-03T20:00:00Z,175,17.809225,9,0.505356072484906
2020-12-03T21:00:00Z,175,17.809225,21,1.17916416913145
2020-12-03T22:00:00Z,176,17.910992,37,2.06577056145187
2020-12-03T23:00:00Z,175,17.809225,34,1.90912294049853
2020-12-04T00:00:00Z,176,17.910992,18,1.00496946232794
2020-12-04T01:00:00Z,176,17.910992,34,1.89827565106388
2020-12-04T02:00:00Z,175,17.809225,24,1.34761619329308
2020-12-04T03:00:00Z,176,17.910992,16,0.893306188735945
2020-12-04T04:00:00Z,175,17.809225,14,0.786109446087632
2020-12-04T05:00:00Z,176,17.910992,34,1.89827565106388
2020-12-04T06:00:00Z,175,17.809225,91,5.10971139956961
2020-12-04T07:00:00Z,175,17.809225,91,5.10971139956961
2020-12-04T08:00:00Z,176,17.910992,40,2.23326547183986
2020-12-04T09:00:00Z,176,17.910992,34,1.89827565106388
2020-12-04T10:00:00Z,175,17.809225,44,2.47062968770399
2020-12-04T11:00:00Z,176,17.910992,31,1.73078074067589
2020-12-04T12:00:00Z,176,17.910992,42,2.34492874543186
2020-12-04T13:00:00Z,175,17.809225,54,3.03213643490944
2020-12-04T14:00:00Z,175,17.809225,49,2.75138306130671
2020-12-04T15:00:00Z,175,17.809225,37,2.07757496466017
2020-12-04T16:00:00Z,175,17.809225,44,2.47062968770399
2020-12-04T17:00:00Z,176,17.910992,38,2.12160219824787
2020-12-04T18:00:00Z,175,17.809225,21,1.17916416913145
2020-12-04T19:00:00Z,176,17.910992,15,0.837474551939948
2020-12-04T20:00:00Z,175,17.809225,12,0.673808096646541
2020-12-04T21:00:00Z,176,17.910992,20,1.11663273591993
2020-12-04T22:00:00Z,175,17.809225,4,0.22460269888218
2020-12-04T23:00:00Z,176,17.910992,16,0.893306188735945
2020-12-05T00:00:00Z,176,17.910992,8,0.446653094367972
2020-12-05T01:00:00Z,175,17.809225,9,0.505356072484906
2020-12-05T02:00:00Z,176,17.910992,11,0.614148004755962
2020-12-05T03:00:00Z,175,17.809225,3,0.168452024161635
2020-12-05T04:00:00Z,176,17.910992,9,0.502484731163969
2020-12-05T05:00:00Z,176,17.910992,10,0.558316367959966
2020-12-05T06:00:00Z,175,17.809225,19,1.06686281969036
2020-12-05T07:00:00Z,175,17.809225,9,0.505356072484906
2020-12-05T08:00:00Z,175,17.809225,6,0.336904048323271
2020-12-05T09:00:00Z,175,17.809225,11,0.617657421925996
2020-12-05T10:00:00Z,176,17.910992,12,0.669979641551959
2020-12-05T11:00:00Z,175,17.809225,22,1.23531484385199
2020-12-05T12:00:00Z,176,17.910992,13,0.725811278347955
2020-12-05T13:00:00Z,175,17.809225,22,1.23531484385199
2020-12-05T14:00:00Z,176,17.910992,25,1.39579091989991
2020-12-05T15:00:00Z,175,17.809225,51,2.8636844107478
2020-12-05T16:00:00Z,176,17.910992,29,1.6191174670839
2020-12-05T17:00:00Z,175,17.809225,51,2.8636844107478
2020-12-05T18:00:00Z,176,17.910992,21,1.17246437271593
2020-12-05T19:00:00Z,175,17.809225,24,1.34761619329308
2020-12-05T20:00:00Z,175,17.809225,21,1.17916416913145
2020-12-05T21:00:00Z,175,17.809225,18,1.01071214496981
2020-12-05T22:00:00Z,176,17.910992,30,1.6749491038799
2020-12-05T23:00:00Z,176,17.910992,41,2.28909710863586
2020-12-06T00:00:00Z,176,17.910992,43,2.40076038222785
2020-12-06T01:00:00Z,176,17.910992,27,1.50745419349191
2020-12-06T02:00:00Z,175,17.809225,18,1.01071214496981
2020-12-06T03:00:00Z,175,17.809225,10,0.561506747205451
2020-12-06T04:00:00Z,176,17.910992,19,1.06080109912393
2020-12-06T05:00:00Z,175,17.809225,21,1.17916416913145
2020-12-06T06:00:00Z,176,17.910992,7,0.390821457571976
2020-12-06T07:00:00Z,176,17.910992,6,0.334989820775979
2020-12-06T08:00:00Z,175,17.809225,7,0.393054723043816
2020-12-06T09:00:00Z,175,17.809225,19,1.06686281969036
2020-12-06T10:00:00Z,176,17.910992,13,0.725811278347955
2020-12-06T12:00:00Z,176,17.910992,19,1.06080109912393
2020-12-06T13:00:00Z,175,17.809225,8,0.449205397764361
2020-12-06T14:00:00Z,175,17.809225,34,1.90912294049853
2020-12-06T15:00:00Z,176,17.910992,20,1.11663273591993
2020-12-06T16:00:00Z,175,17.809225,43,2.41447901298344
2020-12-06T17:00:00Z,177,18.012759,23,1.2768726878542
2020-12-06T18:00:00Z,175,17.809225,9,0.505356072484906
2020-12-06T19:00:00Z,176,17.910992,14,0.781642915143952
2020-12-06T20:00:00Z,176,17.910992,19,1.06080109912393
2020-12-06T21:00:00Z,176,17.910992,30,1.6749491038799
2020-12-06T22:00:00Z,176,17.910992,15,0.837474551939948
2020-12-06T23:00:00Z,175,17.809225,27,1.51606821745472
2020-12-07T00:00:00Z,176,17.910992,18,1.00496946232794
2020-12-07T01:00:00Z,176,17.910992,16,0.893306188735945
2020-12-07T02:00:00Z,175,17.809225,16,0.898410795528722
2020-12-07T03:00:00Z,175,17.809225,10,0.561506747205451
2020-12-07T04:00:00Z,176,17.910992,14,0.781642915143952
2020-12-07T05:00:00Z,175,17.809225,24,1.34761619329308
2020-12-07T06:00:00Z,176,17.910992,27,1.50745419349191
2020-12-07T07:00:00Z,175,17.809225,14,0.786109446087632
2020-12-07T08:00:00Z,176,17.910992,11,0.614148004755962
2020-12-07T09:00:00Z,175,17.809225,31,1.7406709163369
2020-12-07T10:00:00Z,177,18.012759,22,1.22135648403446
2020-12-07T11:00:00Z,175,17.809225,28,1.57221889217526
2020-12-07T12:00:00Z,176,17.910992,27,1.50745419349191
2020-12-07T13:00:00Z,176,17.910992,19,1.06080109912393
2020-12-07T14:00:00Z,175,17.809225,6,0.336904048323271
2020-12-07T15:00:00Z,176,17.910992,18,1.00496946232794
2020-12-07T16:00:00Z,175,17.809225,20,1.1230134944109
2020-12-07T17:00:00Z,176,17.910992,12,0.669979641551959
2020-12-07T18:00:00Z,175,17.809225,20,1.1230134944109
2020-12-07T19:00:00Z,176,17.910992,23,1.28412764630792
2020-12-07T20:00:00Z,176,17.910992,27,1.50745419349191
2020-12-07T21:00:00Z,175,17.809225,25,1.40376686801363
2020-12-07T22:00:00Z,176,17.910992,20,1.11663273591993
2020-12-07T23:00:00Z,175,17.809225,8,0.449205397764361
2020-12-08T00:00:00Z,175,17.809225,12,0.673808096646541
2020-12-08T01:00:00Z,176,17.910992,11,0.614148004755962
2020-12-08T02:00:00Z,175,17.809225,7,0.393054723043816
2020-12-08T03:00:00Z,175,17.809225,8,0.449205397764361
2020-12-08T04:00:00Z,176,17.910992,7,0.390821457571976
2020-12-08T05:00:00Z,175,17.809225,5,0.280753373602726
2020-12-08T07:00:00Z,175,17.809225,7,0.393054723043816
2020-12-08T08:00:00Z,176,17.910992,11,0.614148004755962
2020-12-08T09:00:00Z,175,17.809225,9,0.505356072484906
2020-12-08T10:00:00Z,175,17.809225,14,0.786109446087632
2020-12-08T11:00:00Z,176,17.910992,16,0.893306188735945
2020-12-08T12:00:00Z,175,17.809225,17,0.954561470249267
2020-12-08T13:00:00Z,176,17.910992,15,0.837474551939948
2020-12-08T14:00:00Z,176,17.910992,3,0.16749491038799
2020-12-08T15:00:00Z,175,17.809225,7,0.393054723043816
2020-12-08T16:00:00Z,176,17.910992,13,0.725811278347955
2020-12-08T17:00:00Z,175,17.809225,16,0.898410795528722
2020-12-08T18:00:00Z,175,17.809225,20,1.1230134944109
2020-12-08T19:00:00Z,176,17.910992,17,0.949137825531941
2020-12-08T20:00:00Z,175,17.809225,5,0.280753373602726
2020-12-08T21:00:00Z,175,17.809225,3,0.168452024161635
2020-12-08T22:00:00Z,176,17.910992,20,1.11663273591993
2020-12-08T23:00:00Z,175,17.809225,21,1.17916416913145
2020-12-09T00:00:00Z,175,17.809225,20,1.1230134944109
2020-12-09T01:00:00Z,176,17.910992,9,0.502484731163969
2020-12-09T02:00:00Z,176,17.910992,13,0.725811278347955
2020-12-09T03:00:00Z,175,17.809225,3,0.168452024161635
2020-12-09T04:00:00Z,176,17.910992,8,0.446653094367972
2020-12-09T05:00:00Z,176,17.910992,2,0.111663273591993
2020-12-09T06:00:00Z,175,17.809225,3,0.168452024161635
2020-12-09T07:00:00Z,176,17.910992,13,0.725811278347955
2020-12-09T08:00:00Z,175,17.809225,25,1.40376686801363
2020-12-09T09:00:00Z,176,17.910992,13,0.725811278347955
2020-12-09T10:00:00Z,175,17.809225,11,0.617657421925996
2020-12-10T19:00:00Z,176,17.910992,12,0.669979641551959
2020-12-10T23:00:00Z,175,17.809225,22,1.23531484385199
2020-12-11T00:00:00Z,176,17.910992,22,1.22829600951192
2020-12-11T01:00:00Z,176,17.910992,22,1.22829600951192
2020-12-11T02:00:00Z,175,17.809225,30,1.68452024161635
2020-12-11T03:00:00Z,176,17.910992,37,2.06577056145187
2020-12-11T04:00:00Z,175,17.809225,46,2.58293103714508
2020-12-11T05:00:00Z,175,17.809225,35,1.96527361521908
2020-12-11T07:00:00Z,175,17.809225,26,1.45991754273417
2020-12-11T08:00:00Z,176,17.910992,42,2.34492874543186
2020-12-11T09:00:00Z,175,17.809225,24,1.34761619329308
2020-12-11T11:00:00Z,167,16.995089,0,0
2020-12-11T12:00:00Z,165,16.791555,0,0
2020-12-11T13:00:00Z,111,11.296137,6,0.531155031140292
2020-12-11T14:00:00Z,166,16.893322,7,0.414364918871493
2020-12-11T15:00:00Z,166,16.893322,9,0.532754895691919
2020-12-11T16:00:00Z,167,16.995089,3,0.176521582205306
2020-12-11T17:00:00Z,166,16.893322,1,0.0591949884102132
2020-12-11T18:00:00Z,110,11.19437,7,0.625314332115162
2020-12-11T19:00:00Z,176,17.910992,9,0.502484731163969
2020-12-11T20:00:00Z,352,35.821984,16,0.446653094367972
2020-12-11T21:00:00Z,350,35.61845,11,0.308828710962998
2020-12-11T22:00:00Z,352,35.821984,6,0.16749491038799
2020-12-11T23:00:00Z,350,35.61845,18,0.505356072484906
2020-12-12T00:00:00Z,175,17.809225,7,0.393054723043816
2020-12-12T01:00:00Z,350,35.61845,16,0.449205397764361
2020-12-12T02:00:00Z,352,35.821984,23,0.64206382315396
2020-12-12T03:00:00Z,175,17.809225,5,0.280753373602726
2020-12-12T04:00:00Z,350,35.61845,19,0.533431409845179
2020-12-12T05:00:00Z,351,35.720217,14,0.39193490901805
2020-12-12T06:00:00Z,350,35.61845,7,0.196527361521908
2020-12-12T07:00:00Z,176,17.910992,6,0.334989820775979
2020-12-12T08:00:00Z,351,35.720217,37,1.03582797383342
2020-12-12T09:00:00Z,350,35.61845,20,0.561506747205451
2020-12-12T10:00:00Z,351,35.720217,32,0.895851220612686
2020-12-12T11:00:00Z,351,35.720217,19,0.531911662238782
2020-12-12T12:00:00Z,350,35.61845,22,0.617657421925996
2020-12-12T13:00:00Z,351,35.720217,23,0.643893064815368
2020-12-12T14:00:00Z,175,17.809225,17,0.954561470249267
2020-12-12T15:00:00Z,352,35.821984,17,0.474568912765971
2020-12-12T16:00:00Z,351,35.720217,31,0.867855869968539
2020-12-12T17:00:00Z,351,35.720217,17,0.475920960950489
2020-12-12T18:00:00Z,176,17.910992,24,1.33995928310392
2020-12-12T19:00:00Z,351,35.720217,30,0.839860519324393
2020-12-12T20:00:00Z,351,35.720217,36,1.00783262318927
2020-12-12T21:00:00Z,350,35.61845,21,0.589582084565724
2020-12-12T22:00:00Z,352,35.821984,23,0.64206382315396
2020-12-12T23:00:00Z,351,35.720217,20,0.559907012882928
2020-12-13T00:00:00Z,176,17.910992,5,0.279158183979983
2020-12-13T01:00:00Z,351,35.720217,27,0.755874467391953
2020-12-13T02:00:00Z,351,35.720217,38,1.06382332447756
2020-12-13T03:00:00Z,351,35.720217,21,0.587902363527075
2020-12-13T04:00:00Z,351,35.720217,20,0.559907012882928
2020-12-13T05:00:00Z,176,17.910992,23,1.28412764630792
2020-12-13T06:00:00Z,351,35.720217,21,0.587902363527075
2020-12-13T07:00:00Z,352,35.821984,40,1.11663273591993
2020-12-13T08:00:00Z,350,35.61845,17,0.477280735124633
2020-12-13T09:00:00Z,351,35.720217,30,0.839860519324393
2020-12-13T10:00:00Z,352,35.821984,37,1.03288528072594
2020-12-13T11:00:00Z,351,35.720217,30,0.839860519324393
2020-12-13T12:00:00Z,176,17.910992,8,0.446653094367972
2020-12-13T13:00:00Z,350,35.61845,25,0.701883434006814
2020-12-13T14:00:00Z,352,35.821984,9,0.251242365581985
2020-12-13T15:00:00Z,350,35.61845,21,0.589582084565724
2020-12-13T16:00:00Z,351,35.720217,17,0.475920960950489
